method,normalization,theta,rho,lambda,alpha,beta,top_alternative,top_stable,full_ranking_stable,spearman,kendall_tau,ranking,score_A1,rank_A1,score_A2,rank_A2,score_A3,rank_A3,score_A4,rank_A4,score_A5,rank_A5
generalized_monotone,vector,1.0,3.0,3.0,1.0,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5721930972775345,2,0.3278009545491589,3,0.3206012553778938,4,0.0,5
generalized_monotone,vector,1.0,3.0,3.0,1.0,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.637385384314195,2,0.27553392656642606,4,0.34531043504539666,3,0.0,5
generalized_monotone,vector,1.0,3.0,3.0,1.0,1.0,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.6548708982837165,2,0.26461540418760304,4,0.34753776358715105,3,0.0,5
generalized_monotone,vector,1.0,3.0,5.0,0.5,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.575293381877301,2,0.3469073297966384,3,0.3322790942632825,4,0.0,5
generalized_monotone,vector,1.0,3.0,5.0,0.5,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.6372157241564704,2,0.31305842109376397,4,0.36343262249667596,3,0.0,5
generalized_monotone,vector,1.0,3.0,5.0,0.5,1.0,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.6529579488748399,2,0.30905913510595123,4,0.3682651090870501,3,0.0,5
generalized_monotone,vector,1.0,3.0,5.0,0.88,0.5,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.5935835919651818,2,0.34367888616944764,4,0.3503533142136943,3,0.0,5
generalized_monotone,vector,1.0,3.0,5.0,0.88,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.682730673643325,2,0.30081106310352457,4,0.4028879583282043,3,0.0,5
generalized_monotone,vector,1.0,3.0,5.0,0.88,1.0,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.7105603050646044,2,0.29361102471593886,4,0.4162705253872682,3,0.0,5
generalized_monotone,vector,1.0,3.0,5.0,1.0,0.5,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.6010096574959786,2,0.3452421481175954,4,0.357953303018657,3,0.0,5
generalized_monotone,vector,1.0,3.0,5.0,1.0,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.7002858134916267,2,0.3021222794173266,4,0.4193571291861057,3,0.0,5
generalized_monotone,vector,1.0,3.0,5.0,1.0,1.0,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.7328944640183855,2,0.294848918574072,4,0.436632971339519,3,0.0,5
power_todim,max,1.0,3.0,1.0,0.5,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4125580073336691,2,0.33258760110997215,3,0.15598783108552594,4,0.0,5
power_todim,max,1.0,3.0,1.0,0.5,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.41246859796459606,2,0.31633388251087674,3,0.13959493454414287,4,0.0,5
power_todim,max,1.0,3.0,1.0,0.5,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4126435948523071,2,0.31432478980318557,3,0.1345330216298325,4,0.0,5
power_todim,max,1.0,3.0,1.0,0.88,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.39030005994252015,2,0.3048859344881625,3,0.13169345300864813,4,0.0,5
power_todim,max,1.0,3.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.3835529563875476,2,0.2755852441862508,3,0.10322767187284272,4,0.0,5
power_todim,max,1.0,3.0,1.0,0.88,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.3818078647206448,2,0.27015958287431197,3,0.09408659207080865,4,0.0,5
power_todim,max,1.0,3.0,1.0,1.0,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.3948074317139838,2,0.30232986303639825,3,0.13562047535184607,4,0.0,5
power_todim,max,1.0,3.0,1.0,1.0,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.3890006014994231,2,0.2700280252169581,3,0.1062911554409031,4,0.0,5
power_todim,max,1.0,3.0,1.0,1.0,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.3875178075312835,2,0.2637583546003659,3,0.09664483742724116,4,0.0,5
power_todim,max,1.0,3.0,1.5,0.5,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4518823152573204,2,0.3473842602363917,3,0.20181819695005854,4,0.0,5
power_todim,max,1.0,3.0,1.5,0.5,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.46343382530782246,2,0.3308148718353719,3,0.19427647168642528,4,0.0,5
power_todim,max,1.0,3.0,1.5,0.5,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4671287780209315,2,0.329169345518294,3,0.1913680134281448,4,0.0,5
power_todim,max,1.0,3.0,1.5,0.88,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.44145512835916223,2,0.32833386965921185,3,0.19095424347297857,4,0.0,5
power_todim,max,1.0,3.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4519723473394711,2,0.30070234258723005,3,0.17756845203230187,4,0.0,5
power_todim,max,1.0,3.0,1.5,0.88,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4556587528313076,2,0.29603250870153014,3,0.17245434461876996,4,0.0,5
power_todim,max,1.0,3.0,1.5,1.0,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.447172476047273,2,0.32738062982888644,3,0.19657655097187826,4,0.0,5
power_todim,max,1.0,3.0,1.5,1.0,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4605654666697369,2,0.29769856755397417,3,0.18457817956470252,4,0.0,5
power_todim,max,1.0,3.0,1.5,1.0,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4652840427099609,2,0.292443836227565,3,0.17976780400612163,4,0.0,5
power_todim,max,1.0,3.0,2.25,0.5,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.48955987538314943,2,0.36156129330661035,3,0.24572936682499247,4,0.0,5
power_todim,max,1.0,3.0,2.25,0.5,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5177257850459789,2,0.3462411012540984,3,0.2525273216817775,4,0.0,5
power_todim,max,1.0,3.0,2.25,0.5,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.527030874447259,2,0.3454897459673557,3,0.25385353630058255,4,0.0,5
power_todim,max,1.0,3.0,2.25,0.88,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4867498332711586,2,0.34909559156168496,3,0.2434260727562769,4,0.0,5
power_todim,max,1.0,3.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5191183276718585,2,0.32535196562207774,3,0.2505256136356387,4,0.0,5
power_todim,max,1.0,3.0,2.25,0.88,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.530550235483128,2,0.3222699965004234,3,0.2519263365007527,4,0.0,5
power_todim,max,1.0,3.0,2.25,1.0,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4924907284484824,2,0.3490603015793811,3,0.24932973499963823,4,0.0,5
power_todim,max,1.0,3.0,2.25,1.0,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5290347804200354,2,0.32417221548728953,3,0.25947888404521763,4,0.0,5
power_todim,max,1.0,3.0,2.25,1.0,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5421540542666057,2,0.3207987295707276,3,0.26193281285424375,4,0.0,5
power_todim,max,1.0,3.0,3.0,0.5,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5138137666970658,2,0.37068736776818817,3,0.2739959726788964,4,0.0,5
power_todim,max,1.0,3.0,3.0,0.5,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5559330398079415,2,0.35709710793096805,3,0.293520593551261,4,0.0,5
power_todim,max,1.0,3.0,3.0,0.5,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5703876004663463,2,0.3573023397329515,3,0.29908012863982797,4,0.0,5
power_todim,max,1.0,3.0,3.0,0.88,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5141695629222056,2,0.3616639657847225,3,0.2751905665539361,4,0.0,5
power_todim,max,1.0,3.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5631923119063207,2,0.34153174424241184,3,0.2984140021047488,4,0.0,5
power_todim,max,1.0,3.0,3.0,0.88,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5810669110107564,2,0.3399680124945633,3,0.30553271048724584,4,0.0,5
power_todim,max,1.0,3.0,3.0,1.0,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5194602933456388,2,0.36196219614159103,3,0.28072393810289664,4,0.0,5
power_todim,max,1.0,3.0,3.0,1.0,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5730590132303489,2,0.3411941772409147,3,0.30763835682352203,4,0.0,5
power_todim,max,1.0,3.0,3.0,1.0,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.592910448166141,2,0.3395211429847592,3,0.3161854332116758,4,0.0,5
power_todim,max,1.0,3.0,5.0,0.5,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5498505331053294,2,0.3842470151393953,3,0.31599488572453643,4,0.0,5
power_todim,max,1.0,3.0,5.0,0.5,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.6181498077791499,2,0.3747750503195721,3,0.3602741171994304,4,0.0,5
power_todim,max,1.0,3.0,5.0,0.5,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.6432169966951734,2,0.3771447990428636,3,0.37505047317424894,4,0.0,5
power_todim,max,1.0,3.0,5.0,0.88,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5526259527254499,2,0.37929121100067725,3,0.31974052276909115,4,0.0,5
power_todim,max,1.0,3.0,5.0,0.88,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.6299471543110161,2,0.36603777860040215,4,0.37094617455968776,3,0.0,5
power_todim,max,1.0,3.0,5.0,0.88,1.0,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.6597226634611972,2,0.36752427486455486,4,0.3889992022547278,3,0.0,5
power_todim,max,1.0,3.0,5.0,1.0,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5567103639245917,2,0.3797821530032311,3,0.32408527099149925,4,0.0,5
power_todim,max,1.0,3.0,5.0,1.0,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.6383971896042294,2,0.36645717146684187,4,0.37911381308007747,3,0.0,5
power_todim,max,1.0,3.0,5.0,1.0,1.0,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.6702430931330813,2,0.36804668702434135,4,0.398844942808277,3,0.0,5
power_todim,max_min,1.0,3.0,1.0,0.5,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.46796545139498025,2,0.4298622763407961,3,0.17622584492182838,4,0.0,5
power_todim,max_min,1.0,3.0,1.0,0.5,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5046617576903762,2,0.45017063126398316,3,0.1949625786826362,4,0.0,5
power_todim,max_min,1.0,3.0,1.0,0.5,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5169706118921089,2,0.4564416861054097,3,0.20154069531663807,4,0.0,5
power_todim,max_min,1.0,3.0,1.0,0.88,0.5,A1,True,False,0.9,0.8,A1 > A3 > A2 > A4 > A5,1.0,1,0.40624272355410185,3,0.42670142522688503,2,0.11552765961505329,4,0.0,5
power_todim,max_min,1.0,3.0,1.0,0.88,0.88,A1,True,False,0.9,0.8,A1 > A3 > A2 > A4 > A5,1.0,1,0.4409415342975883,3,0.4477334165904689,2,0.13152246768036296,4,0.0,5
power_todim,max_min,1.0,3.0,1.0,0.88,1.0,A1,True,False,0.9,0.8,A1 > A3 > A2 > A4 > A5,1.0,1,0.4527602493881269,3,0.45424995872808993,2,0.13735399737730972,4,0.0,5
power_todim,max_min,1.0,3.0,1.0,1.0,0.5,A1,True,False,0.9,0.8,A1 > A3 > A2 > A4 > A5,1.0,1,0.3925645446610538,3,0.429979860092207,2,0.10419671399007134,4,0.0,5
power_todim,max_min,1.0,3.0,1.0,1.0,0.88,A1,True,False,0.9,0.8,A1 > A3 > A2 > A4 > A5,1.0,1,0.42689193932166547,3,0.4514781687245306,2,0.1197199397932699,4,0.0,5
power_todim,max_min,1.0,3.0,1.0,1.0,1.0,A1,True,False,0.9,0.8,A1 > A3 > A2 > A4 > A5,1.0,1,0.43863039428597933,3,0.4581424502956985,2,0.12543049776066245,4,0.0,5
power_todim,max_min,1.0,3.0,1.5,0.5,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5036943917885488,2,0.45193889361030004,3,0.21689806204637396,4,0.0,5
power_todim,max_min,1.0,3.0,1.5,0.5,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.550679455570462,2,0.4780991150244901,3,0.24242547869770015,4,0.0,5
power_todim,max_min,1.0,3.0,1.5,0.5,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5665524042327885,2,0.48627210877888244,3,0.25134761349262885,4,0.0,5
power_todim,max_min,1.0,3.0,1.5,0.88,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4559327060660154,2,0.4501726738128733,3,0.1701150304297593,4,0.0,5
power_todim,max_min,1.0,3.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5012156535733461,2,0.4771480254991557,3,0.19323835090465447,4,0.0,5
power_todim,max_min,1.0,3.0,1.5,0.88,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5166857055502101,2,0.48560177698039986,3,0.2015082182756964,4,0.0,5
power_todim,max_min,1.0,3.0,1.5,1.0,0.5,A1,True,False,0.9,0.8,A1 > A3 > A2 > A4 > A5,1.0,1,0.4455866839866418,3,0.4529920483280098,2,0.16167328247846327,4,0.0,5
power_todim,max_min,1.0,3.0,1.5,1.0,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.490593266891554,2,0.48044714753637124,3,0.18442888902524704,4,0.0,5
power_todim,max_min,1.0,3.0,1.5,1.0,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5060119242018596,2,0.4890559952557601,3,0.19260828173760494,4,0.0,5
power_todim,max_min,1.0,3.0,2.25,0.5,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5366716062942294,2,0.47231524217358656,3,0.2544378383107489,4,0.0,5
power_todim,max_min,1.0,3.0,2.25,0.5,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5940957506715503,2,0.5044487880531545,3,0.2872052779561767,4,0.0,5
power_todim,max_min,1.0,3.0,2.25,0.5,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.6136396986046667,2,0.5146017400276286,3,0.29864870744652233,4,0.0,5
power_todim,max_min,1.0,3.0,2.25,0.88,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5010610697108697,2,0.471489224711906,3,0.2196911943970522,4,0.0,5
power_todim,max_min,1.0,3.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5571523411742154,2,0.5044459073960169,3,0.2505130505835495,4,0.0,5
power_todim,max_min,1.0,3.0,2.25,0.88,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5763970567615659,2,0.5148868152604811,3,0.26143325355493807,4,0.0,5
power_todim,max_min,1.0,3.0,2.25,1.0,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.49351194012613664,2,0.4737921335293792,3,0.21362477485244333,4,0.0,5
power_todim,max_min,1.0,3.0,2.25,1.0,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5494221595076794,2,0.507200325354382,3,0.24418833158150752,4,0.0,5
power_todim,max_min,1.0,3.0,2.25,1.0,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5686426720939991,2,0.5177899590476631,3,0.2550496489411257,4,0.0,5
power_todim,max_min,1.0,3.0,3.0,0.5,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5572807344698038,2,0.48504945231188107,3,0.27789834194369306,4,0.0,5
power_todim,max_min,1.0,3.0,3.0,0.5,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.6217016412060795,2,0.5212030087335762,3,0.3156781412810967,4,0.0,5
power_todim,max_min,1.0,3.0,3.0,0.5,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.6437368257212459,2,0.5327093956963848,3,0.32888249039103196,4,0.0,5
power_todim,max_min,1.0,3.0,3.0,0.88,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5289133978863655,2,0.4846453758163838,3,0.2502886164388922,4,0.0,5
power_todim,max_min,1.0,3.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5922595727042395,2,0.5215787248926587,3,0.28646005117799156,4,0.0,5
power_todim,max_min,1.0,3.0,3.0,0.88,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.6140648101898981,2,0.5333607164316135,3,0.29923580545319967,4,0.0,5
power_todim,max_min,1.0,3.0,3.0,1.0,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5229821673328836,2,0.4865825343781479,3,0.24557081765572983,4,0.0,5
power_todim,max_min,1.0,3.0,3.0,1.0,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5862037133879671,2,0.5239271989639723,3,0.2815516926527742,4,0.0,5
power_todim,max_min,1.0,3.0,3.0,1.0,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.6079995998230283,2,0.5358462744260781,3,0.2942875705537332,4,0.0,5
power_todim,max_min,1.0,3.0,5.0,0.5,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5870472606509224,2,0.5034419430688002,3,0.31178321517379454,4,0.0,5
power_todim,max_min,1.0,3.0,5.0,0.5,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.662233463616178,2,0.5458020737914144,3,0.3574828799599375,4,0.0,5
power_todim,max_min,1.0,3.0,5.0,0.5,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.6881494250559196,2,0.5594298216357657,3,0.37349674487070006,4,0.0,5
power_todim,max_min,1.0,3.0,5.0,0.88,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5686745559894707,2,0.5034267071577864,3,0.2939685891753682,4,0.0,5
power_todim,max_min,1.0,3.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.6431706839379286,2,0.5464240555924623,3,0.3385889621180637,4,0.0,5
power_todim,max_min,1.0,3.0,5.0,0.88,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.6689534929002154,2,0.5602805087609688,3,0.3543209137470034,4,0.0,5
power_todim,max_min,1.0,3.0,5.0,1.0,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5649105794975708,2,0.5047799237221963,3,0.2910216667547245,4,0.0,5
power_todim,max_min,1.0,3.0,5.0,1.0,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.6393509629100801,2,0.5480965782225841,3,0.3355396204141303,4,0.0,5
power_todim,max_min,1.0,3.0,5.0,1.0,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.665139810417948,2,0.5620612694174154,3,0.35125500255675535,4,0.0,5
power_todim,sum,1.0,3.0,1.0,0.5,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4429011098132113,2,0.29266014937335727,3,0.17336655749685426,4,0.0,5
power_todim,sum,1.0,3.0,1.0,0.5,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.3960172875394012,2,0.2556708069352571,3,0.10273203982048001,4,0.0,5
power_todim,sum,1.0,3.0,1.0,0.5,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.3801754121506479,2,0.25019238700767055,3,0.0821306235760391,4,0.0,5
power_todim,sum,1.0,3.0,1.0,0.88,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.49381391663582286,2,0.2825448403293239,3,0.2229290496237301,4,0.0,5
power_todim,sum,1.0,3.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4457071993254986,2,0.20690027399562633,3,0.13010753598583213,4,0.0,5
power_todim,sum,1.0,3.0,1.0,0.88,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.42116845396123553,2,0.1900549265402467,3,0.09347595026852884,4,0.0,5
power_todim,sum,1.0,3.0,1.0,1.0,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5186350236911184,2,0.2893360820957388,3,0.2494525346129268,4,0.0,5
power_todim,sum,1.0,3.0,1.0,1.0,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4843552080671797,2,0.20735523566697847,3,0.1646987507699876,4,0.0,5
power_todim,sum,1.0,3.0,1.0,1.0,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.461055758072767,2,0.18743986317003777,3,0.12644348535459554,4,0.0,5
power_todim,sum,1.0,3.0,1.5,0.5,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4824118972519655,2,0.3078062409449069,3,0.22089758072116666,4,0.0,5
power_todim,sum,1.0,3.0,1.5,0.5,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.44091115536897585,2,0.26626418530336315,3,0.15178667781196212,4,0.0,5
power_todim,sum,1.0,3.0,1.5,0.5,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.42309423436638055,2,0.2596598759045992,3,0.12777923681105344,4,0.0,5
power_todim,sum,1.0,3.0,1.5,0.88,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5348427914452837,2,0.30567337133637135,3,0.27520458683173543,4,0.0,5
power_todim,sum,1.0,3.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5132881578000075,2,0.23324739492645954,3,0.20857993044355874,4,0.0,5
power_todim,sum,1.0,3.0,1.5,0.88,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.49281940422976295,2,0.2159402299527273,3,0.17438382182085013,4,0.0,5
power_todim,sum,1.0,3.0,1.5,1.0,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5556791206823971,2,0.31213101042254193,3,0.2980060632435626,4,0.0,5
power_todim,sum,1.0,3.0,1.5,1.0,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.5532428397293186,2,0.23705171389194973,4,0.24668738128066267,3,0.0,5
power_todim,sum,1.0,3.0,1.5,1.0,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.537097204936157,2,0.21777632492761975,3,0.21434073811479504,4,0.0,5
power_todim,sum,1.0,3.0,2.25,0.5,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5203486189236756,2,0.3223489290969664,3,0.2665350209171492,4,0.0,5
power_todim,sum,1.0,3.0,2.25,0.5,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4934360885317607,2,0.27865822746665186,3,0.20917962937515613,4,0.0,5
power_todim,sum,1.0,3.0,2.25,0.5,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.47590448462217927,2,0.27130932088302007,3,0.18394840838462947,4,0.0,5
power_todim,sum,1.0,3.0,2.25,0.88,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.568432665616236,2,0.32460843718678917,3,0.3180019758703189,4,0.0,5
power_todim,sum,1.0,3.0,2.25,0.88,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.5800224472224257,2,0.25926443335465643,4,0.28606920555331317,3,0.0,5
power_todim,sum,1.0,3.0,2.25,0.88,1.0,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.5681682821661489,2,0.24316148186723302,4,0.2594673736068543,3,0.0,5
power_todim,sum,1.0,3.0,2.25,1.0,0.5,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.5848593961025018,2,0.3300869694222782,4,0.3362525168794403,3,0.0,5
power_todim,sum,1.0,3.0,2.25,1.0,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.6177004557804305,2,0.26483847539484884,4,0.32340349908730937,3,0.0,5
power_todim,sum,1.0,3.0,2.25,1.0,1.0,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.6128446074760884,2,0.24799547875983255,4,0.30189810138988066,3,0.0,5
